	n	zI	zG_X_XX	zG_X_XY	zG_Y_XY	zG_Z_ZZ	zG_Z_ZW	zG_W_ZW	wI_star	wG_X_XX	wG_X_XY	wG_Y_XY	wG_Z_ZZ	wG_Z_ZW	wG_W_ZW	
	10.013	0.450065	0.43854	0.0230495	0.90013	0.46159	0.87708	0	1.09987	1.09981	1.01048	1.01814	1.09981	1.02595	1	
	10.014	0.45007	0.438546	0.0230474	0.90014	0.461594	0.877092	0	1.09986	1.0998	1.01047	1.01813	1.0998	1.02595	1	
	10.015	0.450075	0.438552	0.0230453	0.90015	0.461598	0.877104	0	1.09985	1.09979	1.01047	1.01813	1.09979	1.02594	1	
	10.016	0.45008	0.438558	0.0230432	0.90016	0.461601	0.877117	0	1.09984	1.09978	1.01047	1.01813	1.09978	1.02594	1	
	10.017	0.450085	0.438564	0.0230411	0.90017	0.461605	0.877129	0	1.09983	1.09977	1.01047	1.01812	1.09977	1.02593	1	
	10.018	0.45009	0.43857	0.023039	0.90018	0.461609	0.877141	0	1.09982	1.09976	1.01046	1.01812	1.09976	1.02593	1	
	10.019	0.450095	0.438576	0.0230369	0.90019	0.461613	0.877153	0	1.09981	1.09975	1.01046	1.01812	1.09975	1.02592	1	
	10.02	0.4501	0.438582	0.0230348	0.9002	0.461617	0.877165	0	1.0998	1.09974	1.01046	1.01811	1.09974	1.02592	1	
	10.021	0.450105	0.438588	0.0230327	0.90021	0.461621	0.877177	0	1.09979	1.09973	1.01046	1.01811	1.09973	1.02591	1	
	10.022	0.45011	0.438594	0.0230306	0.90022	0.461625	0.877189	0	1.09978	1.09972	1.01046	1.01811	1.09972	1.02591	1	
	10.023	0.450115	0.4386	0.0230285	0.900229	0.461629	0.877201	0	1.09977	1.09971	1.01045	1.0181	1.09971	1.0259	1	
	10.024	0.45012	0.438607	0.0230264	0.900239	0.461633	0.877213	0	1.09976	1.0997	1.01045	1.0181	1.0997	1.0259	1	
	10.025	0.450125	0.438613	0.0230243	0.900249	0.461637	0.877225	0	1.09975	1.09969	1.01045	1.0181	1.09969	1.02589	1	
	10.026	0.45013	0.438619	0.0230222	0.900259	0.461641	0.877237	0	1.09974	1.09968	1.01045	1.01809	1.09968	1.02589	1	
	10.027	0.450135	0.438625	0.0230201	0.900269	0.461645	0.877249	0	1.09973	1.09967	1.01045	1.01809	1.09967	1.02588	1	
	10.028	0.45014	0.438631	0.023018	0.900279	0.461649	0.877261	0	1.09972	1.09966	1.01044	1.01809	1.09966	1.02588	1	
	10.029	0.450145	0.438637	0.0230159	0.900289	0.461653	0.877273	0	1.09971	1.09965	1.01044	1.01808	1.09965	1.02587	1	
	10.03	0.45015	0.438643	0.0230138	0.900299	0.461656	0.877285	0	1.0997	1.09964	1.01044	1.01808	1.09964	1.02587	1	
	10.031	0.450155	0.438649	0.0230117	0.900309	0.46166	0.877297	0	1.09969	1.09963	1.01044	1.01807	1.09963	1.02586	1	
	10.032	0.450159	0.438655	0.0230096	0.900319	0.461664	0.877309	0	1.09968	1.09962	1.01043	1.01807	1.09962	1.02586	1	
	10.033	0.450164	0.438661	0.0230075	0.900329	0.461668	0.877321	0	1.09967	1.09961	1.01043	1.01807	1.09961	1.02585	1	
	10.034	0.450169	0.438667	0.0230054	0.900339	0.461672	0.877333	0	1.09966	1.0996	1.01043	1.01806	1.0996	1.02585	1	
	10.035	0.450174	0.438673	0.0230033	0.900349	0.461676	0.877345	0	1.09965	1.09959	1.01043	1.01806	1.09959	1.02584	1	
	10.036	0.450179	0.438679	0.0230012	0.900359	0.46168	0.877358	0	1.09964	1.09958	1.01043	1.01806	1.09958	1.02584	1	
	10.037	0.450184	0.438685	0.0229991	0.900369	0.461684	0.87737	0	1.09963	1.09957	1.01042	1.01805	1.09957	1.02583	1	
	10.038	0.450189	0.438691	0.022997	0.900379	0.461688	0.877382	0	1.09962	1.09956	1.01042	1.01805	1.09956	1.02583	1	
	10.039	0.450194	0.438697	0.0229949	0.900388	0.461692	0.877394	0	1.09961	1.09955	1.01042	1.01805	1.09955	1.02583	1	
	10.04	0.450199	0.438703	0.0229928	0.900398	0.461696	0.877406	0	1.0996	1.09954	1.01042	1.01804	1.09954	1.02582	1	
	10.041	0.450204	0.438709	0.0229907	0.900408	0.4617	0.877418	0	1.09959	1.09953	1.01042	1.01804	1.09953	1.02582	1	
	10.042	0.450209	0.438715	0.0229886	0.900418	0.461703	0.87743	0	1.09958	1.09952	1.01041	1.01804	1.09952	1.02581	1	
	10.043	0.450214	0.438721	0.0229865	0.900428	0.461707	0.877442	0	1.09957	1.09951	1.01041	1.01803	1.09951	1.02581	1	
	10.044	0.450219	0.438727	0.0229844	0.900438	0.461711	0.877454	0	1.09956	1.0995	1.01041	1.01803	1.0995	1.0258	1	
	10.045	0.450224	0.438733	0.0229823	0.900448	0.461715	0.877466	0	1.09955	1.09949	1.01041	1.01803	1.09949	1.0258	1	
	10.046	0.450229	0.438739	0.0229802	0.900458	0.461719	0.877478	0	1.09954	1.09948	1.01041	1.01802	1.09948	1.02579	1	
	10.047	0.450234	0.438745	0.0229782	0.900468	0.461723	0.87749	0	1.09953	1.09947	1.0104	1.01802	1.09947	1.02579	1	
	10.048	0.450239	0.438751	0.0229761	0.900478	0.461727	0.877502	0	1.09952	1.09946	1.0104	1.01802	1.09946	1.02578	1	
	10.049	0.450244	0.438757	0.022974	0.900488	0.461731	0.877514	0	1.09951	1.09945	1.0104	1.01801	1.09945	1.02578	1	
	10.05	0.450249	0.438763	0.0229719	0.900498	0.461735	0.877526	0	1.0995	1.09944	1.0104	1.01801	1.09944	1.02577	1	
	10.051	0.450254	0.438769	0.0229698	0.900507	0.461739	0.877538	0	1.09949	1.09943	1.01039	1.01801	1.09943	1.02577	1	
	10.052	0.450259	0.438775	0.0229677	0.900517	0.461743	0.87755	0	1.09948	1.09942	1.01039	1.018	1.09942	1.02576	1	
	10.053	0.450264	0.438781	0.0229656	0.900527	0.461746	0.877562	0	1.09947	1.09941	1.01039	1.018	1.09941	1.02576	1	
	10.054	0.450269	0.438787	0.0229635	0.900537	0.46175	0.877574	0	1.09946	1.0994	1.01039	1.018	1.0994	1.02575	1	
	10.055	0.450273	0.438793	0.0229614	0.900547	0.461754	0.877586	0	1.09945	1.09939	1.01039	1.01799	1.09939	1.02575	1	
	10.056	0.450278	0.438799	0.0229593	0.900557	0.461758	0.877598	0	1.09944	1.09938	1.01038	1.01799	1.09939	1.02574	1	
	10.057	0.450283	0.438805	0.0229572	0.900567	0.461762	0.87761	0	1.09943	1.09937	1.01038	1.01799	1.09938	1.02574	1	
	10.058	0.450288	0.438811	0.0229552	0.900577	0.461766	0.877622	0	1.09942	1.09937	1.01038	1.01798	1.09937	1.02573	1	
	10.059	0.450293	0.438817	0.0229531	0.900587	0.46177	0.877633	0	1.09941	1.09936	1.01038	1.01798	1.09936	1.02573	1	
	10.06	0.450298	0.438823	0.022951	0.900596	0.461774	0.877645	0	1.0994	1.09935	1.01038	1.01798	1.09935	1.02572	1	
	10.061	0.450303	0.438829	0.0229489	0.900606	0.461778	0.877657	0	1.09939	1.09934	1.01037	1.01797	1.09934	1.02572	1	
	10.062	0.450308	0.438835	0.0229468	0.900616	0.461781	0.877669	0	1.09938	1.09933	1.01037	1.01797	1.09933	1.02572	1	
	10.063	0.450313	0.438841	0.0229447	0.900626	0.461785	0.877681	0	1.09937	1.09932	1.01037	1.01797	1.09932	1.02571	1	
	10.064	0.450318	0.438847	0.0229426	0.900636	0.461789	0.877693	0	1.09936	1.09931	1.01037	1.01796	1.09931	1.02571	1	
	10.065	0.450323	0.438853	0.0229405	0.900646	0.461793	0.877705	0	1.09935	1.0993	1.01036	1.01796	1.0993	1.0257	1	
	10.066	0.450328	0.438859	0.0229385	0.900656	0.461797	0.877717	0	1.09934	1.09929	1.01036	1.01795	1.09929	1.0257	1	
	10.067	0.450333	0.438865	0.0229364	0.900666	0.461801	0.877729	0	1.09933	1.09928	1.01036	1.01795	1.09928	1.02569	1	
	10.068	0.450338	0.438871	0.0229343	0.900675	0.461805	0.877741	0	1.09932	1.09927	1.01036	1.01795	1.09927	1.02569	1	
	10.069	0.450343	0.438877	0.0229322	0.900685	0.461809	0.877753	0	1.09931	1.09926	1.01036	1.01794	1.09926	1.02568	1	
	10.07	0.450348	0.438883	0.0229301	0.900695	0.461813	0.877765	0	1.0993	1.09925	1.01035	1.01794	1.09925	1.02568	1	
	10.071	0.450352	0.438888	0.022928	0.900705	0.461817	0.877777	0	1.0993	1.09924	1.01035	1.01794	1.09924	1.02567	1	
	10.072	0.450357	0.438894	0.022926	0.900715	0.46182	0.877789	0	1.09929	1.09923	1.01035	1.01793	1.09923	1.02567	1	
	10.073	0.450362	0.4389	0.0229239	0.900725	0.461824	0.877801	0	1.09928	1.09922	1.01035	1.01793	1.09922	1.02566	1	
	10.074	0.450367	0.438906	0.0229218	0.900735	0.461828	0.877813	0	1.09927	1.09921	1.01035	1.01793	1.09921	1.02566	1	
	10.075	0.450372	0.438912	0.0229197	0.900744	0.461832	0.877825	0	1.09926	1.0992	1.01034	1.01792	1.0992	1.02565	1	
	10.076	0.450377	0.438918	0.0229176	0.900754	0.461836	0.877837	0	1.09925	1.09919	1.01034	1.01792	1.09919	1.02565	1	
	10.077	0.450382	0.438924	0.0229155	0.900764	0.46184	0.877849	0	1.09924	1.09918	1.01034	1.01792	1.09918	1.02564	1	
	10.078	0.450387	0.43893	0.0229135	0.900774	0.461844	0.877861	0	1.09923	1.09917	1.01034	1.01791	1.09917	1.02564	1	
	10.079	0.450392	0.438936	0.0229114	0.900784	0.461848	0.877872	0	1.09922	1.09916	1.01034	1.01791	1.09916	1.02563	1	
	10.08	0.450397	0.438942	0.0229093	0.900794	0.461851	0.877884	0	1.09921	1.09915	1.01033	1.01791	1.09915	1.02563	1	
	10.081	0.450402	0.438948	0.0229072	0.900803	0.461855	0.877896	0	1.0992	1.09914	1.01033	1.0179	1.09914	1.02562	1	
	10.082	0.450407	0.438954	0.0229051	0.900813	0.461859	0.877908	0	1.09919	1.09913	1.01033	1.0179	1.09913	1.02562	1	
	10.083	0.450412	0.43896	0.0229031	0.900823	0.461863	0.87792	0	1.09918	1.09912	1.01033	1.0179	1.09912	1.02562	1	
	10.084	0.450417	0.438966	0.022901	0.900833	0.461867	0.877932	0	1.09917	1.09911	1.01032	1.01789	1.09911	1.02561	1	
	10.085	0.450421	0.438972	0.0228989	0.900843	0.461871	0.877944	0	1.09916	1.0991	1.01032	1.01789	1.0991	1.02561	1	
	10.086	0.450426	0.438978	0.0228968	0.900853	0.461875	0.877956	0	1.09915	1.09909	1.01032	1.01789	1.09909	1.0256	1	
	10.087	0.450431	0.438984	0.0228947	0.900862	0.461879	0.877968	0	1.09914	1.09908	1.01032	1.01788	1.09908	1.0256	1	
	10.088	0.450436	0.43899	0.0228927	0.900872	0.461882	0.87798	0	1.09913	1.09907	1.01032	1.01788	1.09907	1.02559	1	
	10.089	0.450441	0.438996	0.0228906	0.900882	0.461886	0.877992	0	1.09912	1.09906	1.01031	1.01788	1.09906	1.02559	1	
	10.09	0.450446	0.439002	0.0228885	0.900892	0.46189	0.878003	0	1.09911	1.09905	1.01031	1.01787	1.09905	1.02558	1	
	10.091	0.450451	0.439008	0.0228864	0.900902	0.461894	0.878015	0	1.0991	1.09904	1.01031	1.01787	1.09904	1.02558	1	
	10.092	0.450456	0.439014	0.0228844	0.900912	0.461898	0.878027	0	1.09909	1.09903	1.01031	1.01787	1.09903	1.02557	1	
	10.093	0.450461	0.43902	0.0228823	0.900921	0.461902	0.878039	0	1.09908	1.09902	1.01031	1.01786	1.09902	1.02557	1	
	10.094	0.450466	0.439026	0.0228802	0.900931	0.461906	0.878051	0	1.09907	1.09901	1.0103	1.01786	1.09901	1.02556	1	
	10.095	0.450471	0.439031	0.0228781	0.900941	0.46191	0.878063	0	1.09906	1.099	1.0103	1.01786	1.099	1.02556	1	
	10.096	0.450475	0.439037	0.0228761	0.900951	0.461913	0.878075	0	1.09905	1.09899	1.0103	1.01785	1.09899	1.02555	1	
	10.097	0.45048	0.439043	0.022874	0.900961	0.461917	0.878087	0	1.09904	1.09898	1.0103	1.01785	1.09898	1.02555	1	
	10.098	0.450485	0.439049	0.0228719	0.90097	0.461921	0.878099	0	1.09903	1.09897	1.0103	1.01785	1.09897	1.02554	1	
	10.099	0.45049	0.439055	0.0228698	0.90098	0.461925	0.87811	0	1.09902	1.09896	1.01029	1.01784	1.09896	1.02554	1	
	10.1	0.450495	0.439061	0.0228678	0.90099	0.461929	0.878122	0	1.09901	1.09895	1.01029	1.01784	1.09895	1.02554	1	
	10.101	0.4505	0.439067	0.0228657	0.901	0.461933	0.878134	0	1.099	1.09894	1.01029	1.01784	1.09894	1.02553	1	
	10.102	0.450505	0.439073	0.0228636	0.90101	0.461937	0.878146	0	1.09899	1.09893	1.01029	1.01783	1.09893	1.02553	1	
	10.103	0.45051	0.439079	0.0228616	0.901019	0.461941	0.878158	0	1.09898	1.09892	1.01029	1.01783	1.09892	1.02552	1	
	10.104	0.450515	0.439085	0.0228595	0.901029	0.461944	0.87817	0	1.09897	1.09891	1.01028	1.01783	1.09891	1.02552	1	
	10.105	0.45052	0.439091	0.0228574	0.901039	0.461948	0.878182	0	1.09896	1.0989	1.01028	1.01782	1.0989	1.02551	1	
	10.106	0.450524	0.439097	0.0228553	0.901049	0.461952	0.878194	0	1.09895	1.09889	1.01028	1.01782	1.09889	1.02551	1	
	10.107	0.450529	0.439103	0.0228533	0.901059	0.461956	0.878205	0	1.09894	1.09888	1.01028	1.01782	1.09888	1.0255	1	
	10.108	0.450534	0.439109	0.0228512	0.901068	0.46196	0.878217	0	1.09893	1.09887	1.01027	1.01781	1.09887	1.0255	1	
	10.109	0.450539	0.439115	0.0228491	0.901078	0.461964	0.878229	0	1.09892	1.09886	1.01027	1.01781	1.09886	1.02549	1	
	10.11	0.450544	0.43912	0.0228471	0.901088	0.461968	0.878241	0	1.09891	1.09885	1.01027	1.01781	1.09885	1.02549	1	
	10.111	0.450549	0.439126	0.022845	0.901098	0.461971	0.878253	0	1.0989	1.09884	1.01027	1.0178	1.09885	1.02548	1	
	10.112	0.450554	0.439132	0.0228429	0.901108	0.461975	0.878265	0	1.09889	1.09883	1.01027	1.0178	1.09884	1.02548	1	
	10.113	0.450559	0.439138	0.0228409	0.901117	0.461979	0.878277	0	1.09888	1.09883	1.01026	1.0178	1.09883	1.02547	1	
	10.114	0.450564	0.439144	0.0228388	0.901127	0.461983	0.878288	0	1.09887	1.09882	1.01026	1.01779	1.09882	1.02547	1	
	10.115	0.450568	0.43915	0.0228367	0.901137	0.461987	0.8783	0	1.09886	1.09881	1.01026	1.01779	1.09881	1.02546	1	
	10.116	0.450573	0.439156	0.0228347	0.901147	0.461991	0.878312	0	1.09885	1.0988	1.01026	1.01779	1.0988	1.02546	1	
	10.117	0.450578	0.439162	0.0228326	0.901156	0.461995	0.878324	0	1.09884	1.09879	1.01026	1.01778	1.09879	1.02546	1	
	10.118	0.450583	0.439168	0.0228305	0.901166	0.461998	0.878336	0	1.09883	1.09878	1.01025	1.01778	1.09878	1.02545	1	
	10.119	0.450588	0.439174	0.0228285	0.901176	0.462002	0.878348	0	1.09882	1.09877	1.01025	1.01778	1.09877	1.02545	1	
	10.12	0.450593	0.43918	0.0228264	0.901186	0.462006	0.878359	0	1.09881	1.09876	1.01025	1.01777	1.09876	1.02544	1	
	10.121	0.450598	0.439186	0.0228243	0.901196	0.46201	0.878371	0	1.0988	1.09875	1.01025	1.01777	1.09875	1.02544	1	
	10.122	0.450603	0.439192	0.0228223	0.901205	0.462014	0.878383	0	1.09879	1.09874	1.01025	1.01777	1.09874	1.02543	1	
	10.123	0.450608	0.439197	0.0228202	0.901215	0.462018	0.878395	0	1.09878	1.09873	1.01024	1.01776	1.09873	1.02543	1	
	10.124	0.450612	0.439203	0.0228181	0.901225	0.462021	0.878407	0	1.09878	1.09872	1.01024	1.01776	1.09872	1.02542	1	
	10.125	0.450617	0.439209	0.0228161	0.901235	0.462025	0.878419	0	1.09877	1.09871	1.01024	1.01776	1.09871	1.02542	1	
	10.126	0.450622	0.439215	0.022814	0.901244	0.462029	0.87843	0	1.09876	1.0987	1.01024	1.01775	1.0987	1.02541	1	
	10.127	0.450627	0.439221	0.0228119	0.901254	0.462033	0.878442	0	1.09875	1.09869	1.01024	1.01775	1.09869	1.02541	1	
	10.128	0.450632	0.439227	0.0228099	0.901264	0.462037	0.878454	0	1.09874	1.09868	1.01023	1.01775	1.09868	1.0254	1	
	10.129	0.450637	0.439233	0.0228078	0.901274	0.462041	0.878466	0	1.09873	1.09867	1.01023	1.01774	1.09867	1.0254	1	
	10.13	0.450642	0.439239	0.0228058	0.901283	0.462045	0.878478	0	1.09872	1.09866	1.01023	1.01774	1.09866	1.02539	1	
	10.131	0.450647	0.439245	0.0228037	0.901293	0.462048	0.878489	0	1.09871	1.09865	1.01023	1.01774	1.09865	1.02539	1	
	10.132	0.450651	0.439251	0.0228016	0.901303	0.462052	0.878501	0	1.0987	1.09864	1.01023	1.01773	1.09864	1.02538	1	
	10.133	0.450656	0.439256	0.0227996	0.901313	0.462056	0.878513	0	1.09869	1.09863	1.01022	1.01773	1.09863	1.02538	1	
	10.134	0.450661	0.439262	0.0227975	0.901322	0.46206	0.878525	0	1.09868	1.09862	1.01022	1.01773	1.09862	1.02538	1	
	10.135	0.450666	0.439268	0.0227954	0.901332	0.462064	0.878537	0	1.09867	1.09861	1.01022	1.01772	1.09861	1.02537	1	
	10.136	0.450671	0.439274	0.0227934	0.901342	0.462068	0.878548	0	1.09866	1.0986	1.01022	1.01772	1.0986	1.02537	1	
	10.137	0.450676	0.43928	0.0227913	0.901351	0.462071	0.87856	0	1.09865	1.09859	1.01021	1.01772	1.09859	1.02536	1	
	10.138	0.450681	0.439286	0.0227893	0.901361	0.462075	0.878572	0	1.09864	1.09858	1.01021	1.01771	1.09858	1.02536	1	
	10.139	0.450685	0.439292	0.0227872	0.901371	0.462079	0.878584	0	1.09863	1.09857	1.01021	1.01771	1.09857	1.02535	1	
	10.14	0.45069	0.439298	0.0227852	0.901381	0.462083	0.878596	0	1.09862	1.09856	1.01021	1.01771	1.09856	1.02535	1	
	10.141	0.450695	0.439304	0.0227831	0.90139	0.462087	0.878607	0	1.09861	1.09855	1.01021	1.0177	1.09855	1.02534	1	
	10.142	0.4507	0.43931	0.022781	0.9014	0.462091	0.878619	0	1.0986	1.09854	1.0102	1.0177	1.09854	1.02534	1	
	10.143	0.450705	0.439315	0.022779	0.90141	0.462094	0.878631	0	1.09859	1.09853	1.0102	1.0177	1.09853	1.02533	1	
	10.144	0.45071	0.439321	0.0227769	0.90142	0.462098	0.878643	0	1.09858	1.09852	1.0102	1.01769	1.09852	1.02533	1	
	10.145	0.450715	0.439327	0.0227749	0.901429	0.462102	0.878654	0	1.09857	1.09851	1.0102	1.01769	1.09851	1.02532	1	
	10.146	0.450719	0.439333	0.0227728	0.901439	0.462106	0.878666	0	1.09856	1.0985	1.0102	1.01769	1.0985	1.02532	1	
	10.147	0.450724	0.439339	0.0227708	0.901449	0.46211	0.878678	0	1.09855	1.09849	1.01019	1.01768	1.09849	1.02531	1	
	10.148	0.450729	0.439345	0.0227687	0.901458	0.462114	0.87869	0	1.09854	1.09848	1.01019	1.01768	1.09849	1.02531	1	
	10.149	0.450734	0.439351	0.0227666	0.901468	0.462117	0.878701	0	1.09853	1.09848	1.01019	1.01768	1.09848	1.02531	1	
	10.15	0.450739	0.439357	0.0227646	0.901478	0.462121	0.878713	0	1.09852	1.09847	1.01019	1.01767	1.09847	1.0253	1	
	10.151	0.450744	0.439363	0.0227625	0.901488	0.462125	0.878725	0	1.09851	1.09846	1.01019	1.01767	1.09846	1.0253	1	
	10.152	0.450749	0.439368	0.0227605	0.901497	0.462129	0.878737	0	1.0985	1.09845	1.01018	1.01767	1.09845	1.02529	1	
	10.153	0.450753	0.439374	0.0227584	0.901507	0.462133	0.878749	0	1.09849	1.09844	1.01018	1.01766	1.09844	1.02529	1	
	10.154	0.450758	0.43938	0.0227564	0.901517	0.462137	0.87876	0	1.09848	1.09843	1.01018	1.01766	1.09843	1.02528	1	
	10.155	0.450763	0.439386	0.0227543	0.901526	0.46214	0.878772	0	1.09847	1.09842	1.01018	1.01766	1.09842	1.02528	1	
	10.156	0.450768	0.439392	0.0227523	0.901536	0.462144	0.878784	0	1.09846	1.09841	1.01018	1.01765	1.09841	1.02527	1	
	10.157	0.450773	0.439398	0.0227502	0.901546	0.462148	0.878796	0	1.09845	1.0984	1.01017	1.01765	1.0984	1.02527	1	
	10.158	0.450778	0.439404	0.0227482	0.901555	0.462152	0.878807	0	1.09844	1.09839	1.01017	1.01765	1.09839	1.02526	1	
	10.159	0.450783	0.439409	0.0227461	0.901565	0.462156	0.878819	0	1.09843	1.09838	1.01017	1.01764	1.09838	1.02526	1	
	10.16	0.450787	0.439415	0.0227441	0.901575	0.462159	0.878831	0	1.09843	1.09837	1.01017	1.01764	1.09837	1.02525	1	
	10.161	0.450792	0.439421	0.022742	0.901584	0.462163	0.878842	0	1.09842	1.09836	1.01017	1.01764	1.09836	1.02525	1	
	10.162	0.450797	0.439427	0.02274	0.901594	0.462167	0.878854	0	1.09841	1.09835	1.01016	1.01763	1.09835	1.02525	1	
	10.163	0.450802	0.439433	0.0227379	0.901604	0.462171	0.878866	0	1.0984	1.09834	1.01016	1.01763	1.09834	1.02524	1	
	10.164	0.450807	0.439439	0.0227359	0.901614	0.462175	0.878878	0	1.09839	1.09833	1.01016	1.01763	1.09833	1.02524	1	
	10.165	0.450812	0.439445	0.0227338	0.901623	0.462179	0.878889	0	1.09838	1.09832	1.01016	1.01762	1.09832	1.02523	1	
	10.166	0.450816	0.439451	0.0227318	0.901633	0.462182	0.878901	0	1.09837	1.09831	1.01016	1.01762	1.09831	1.02523	1	
	10.167	0.450821	0.439456	0.0227297	0.901643	0.462186	0.878913	0	1.09836	1.0983	1.01015	1.01762	1.0983	1.02522	1	
	10.168	0.450826	0.439462	0.0227277	0.901652	0.46219	0.878925	0	1.09835	1.09829	1.01015	1.01761	1.09829	1.02522	1	
	10.169	0.450831	0.439468	0.0227256	0.901662	0.462194	0.878936	0	1.09834	1.09828	1.01015	1.01761	1.09828	1.02521	1	
	10.17	0.450836	0.439474	0.0227236	0.901672	0.462198	0.878948	0	1.09833	1.09827	1.01015	1.01761	1.09827	1.02521	1	
	10.171	0.450841	0.43948	0.0227215	0.901681	0.462201	0.87896	0	1.09832	1.09826	1.01014	1.0176	1.09826	1.0252	1	
	10.172	0.450845	0.439486	0.0227195	0.901691	0.462205	0.878971	0	1.09831	1.09825	1.01014	1.0176	1.09825	1.0252	1	
	10.173	0.45085	0.439492	0.0227174	0.901701	0.462209	0.878983	0	1.0983	1.09824	1.01014	1.0176	1.09824	1.02519	1	
	10.174	0.450855	0.439497	0.0227154	0.90171	0.462213	0.878995	0	1.09829	1.09823	1.01014	1.01759	1.09823	1.02519	1	
	10.175	0.45086	0.439503	0.0227133	0.90172	0.462217	0.879007	0	1.09828	1.09822	1.01014	1.01759	1.09822	1.02519	1	
	10.176	0.450865	0.439509	0.0227113	0.90173	0.46222	0.879018	0	1.09827	1.09821	1.01013	1.01759	1.09821	1.02518	1	
	10.177	0.45087	0.439515	0.0227093	0.901739	0.462224	0.87903	0	1.09826	1.0982	1.01013	1.01758	1.0982	1.02518	1	
	10.178	0.450874	0.439521	0.0227072	0.901749	0.462228	0.879042	0	1.09825	1.09819	1.01013	1.01758	1.0982	1.02517	1	
	10.179	0.450879	0.439527	0.0227052	0.901759	0.462232	0.879053	0	1.09824	1.09819	1.01013	1.01758	1.09819	1.02517	1	
	10.18	0.450884	0.439533	0.0227031	0.901768	0.462236	0.879065	0	1.09823	1.09818	1.01013	1.01757	1.09818	1.02516	1	
	10.181	0.450889	0.439538	0.0227011	0.901778	0.462239	0.879077	0	1.09822	1.09817	1.01012	1.01757	1.09817	1.02516	1	
	10.182	0.450894	0.439544	0.022699	0.901787	0.462243	0.879088	0	1.09821	1.09816	1.01012	1.01757	1.09816	1.02515	1	
	10.183	0.450899	0.43955	0.022697	0.901797	0.462247	0.8791	0	1.0982	1.09815	1.01012	1.01756	1.09815	1.02515	1	
	10.184	0.450903	0.439556	0.022695	0.901807	0.462251	0.879112	0	1.09819	1.09814	1.01012	1.01756	1.09814	1.02514	1	
	10.185	0.450908	0.439562	0.0226929	0.901816	0.462255	0.879123	0	1.09818	1.09813	1.01012	1.01756	1.09813	1.02514	1	
	10.186	0.450913	0.439568	0.0226909	0.901826	0.462258	0.879135	0	1.09817	1.09812	1.01011	1.01755	1.09812	1.02513	1	
	10.187	0.450918	0.439573	0.0226888	0.901836	0.462262	0.879147	0	1.09816	1.09811	1.01011	1.01755	1.09811	1.02513	1	
	10.188	0.450923	0.439579	0.0226868	0.901845	0.462266	0.879159	0	1.09815	1.0981	1.01011	1.01755	1.0981	1.02513	1	
	10.189	0.450927	0.439585	0.0226848	0.901855	0.46227	0.87917	0	1.09815	1.09809	1.01011	1.01754	1.09809	1.02512	1	
	10.19	0.450932	0.439591	0.0226827	0.901865	0.462274	0.879182	0	1.09814	1.09808	1.01011	1.01754	1.09808	1.02512	1	
	10.191	0.450937	0.439597	0.0226807	0.901874	0.462277	0.879194	0	1.09813	1.09807	1.0101	1.01754	1.09807	1.02511	1	
	10.192	0.450942	0.439603	0.0226786	0.901884	0.462281	0.879205	0	1.09812	1.09806	1.0101	1.01753	1.09806	1.02511	1	
	10.193	0.450947	0.439608	0.0226766	0.901893	0.462285	0.879217	0	1.09811	1.09805	1.0101	1.01753	1.09805	1.0251	1	
	10.194	0.450952	0.439614	0.0226746	0.901903	0.462289	0.879229	0	1.0981	1.09804	1.0101	1.01753	1.09804	1.0251	1	
	10.195	0.450956	0.43962	0.0226725	0.901913	0.462293	0.87924	0	1.09809	1.09803	1.0101	1.01752	1.09803	1.02509	1	
	10.196	0.450961	0.439626	0.0226705	0.901922	0.462296	0.879252	0	1.09808	1.09802	1.01009	1.01752	1.09802	1.02509	1	
	10.197	0.450966	0.439632	0.0226684	0.901932	0.4623	0.879263	0	1.09807	1.09801	1.01009	1.01752	1.09801	1.02508	1	
	10.198	0.450971	0.439638	0.0226664	0.901942	0.462304	0.879275	0	1.09806	1.098	1.01009	1.01751	1.098	1.02508	1	
	10.199	0.450976	0.439643	0.0226644	0.901951	0.462308	0.879287	0	1.09805	1.09799	1.01009	1.01751	1.09799	1.02507	1	
	10.2	0.45098	0.439649	0.0226623	0.901961	0.462312	0.879298	0	1.09804	1.09798	1.01009	1.01751	1.09798	1.02507	1	
	10.201	0.450985	0.439655	0.0226603	0.90197	0.462315	0.87931	0	1.09803	1.09797	1.01008	1.0175	1.09797	1.02507	1	
	10.202	0.45099	0.439661	0.0226583	0.90198	0.462319	0.879322	0	1.09802	1.09796	1.01008	1.0175	1.09796	1.02506	1	
	10.203	0.450995	0.439667	0.0226562	0.90199	0.462323	0.879333	0	1.09801	1.09795	1.01008	1.0175	1.09795	1.02506	1	
	10.204	0.451	0.439673	0.0226542	0.901999	0.462327	0.879345	0	1.098	1.09794	1.01008	1.01749	1.09795	1.02505	1	
	10.205	0.451004	0.439678	0.0226522	0.902009	0.46233	0.879357	0	1.09799	1.09794	1.01008	1.01749	1.09794	1.02505	1	
	10.206	0.451009	0.439684	0.0226501	0.902018	0.462334	0.879368	0	1.09798	1.09793	1.01007	1.01749	1.09793	1.02504	1	
	10.207	0.451014	0.43969	0.0226481	0.902028	0.462338	0.87938	0	1.09797	1.09792	1.01007	1.01748	1.09792	1.02504	1	
